LOCAL_IDENTIFIER,Z~x0<k,"vzo.""",+U@,A>.,hp!,>?64:,@wnsk>R,"U""r",&%)LTaWRb,r1Ng,|G},TSWm,r2Ng,maT_r,@V9,T\!,14W$Q,ZZw3=!t,.o<m,.b6nl,<!!,F'3Ku,~7*,MINDSPIKE_VERSION,9Z/5)2,%IiL7w,!;@Jw,fPqsI,ZVf,i]7V,Jv[i,";<""<i(T","Kj,",w-u:jN'qI,PZ8,jNhEum,]xq,v0rt3X,^%a;,b1oRb13,v1rt3X,0HU2N='U,ZrK,.6AvGp,3I\y,b2oRb13,CORRUCYSTIC_DENSITY
2884,0.39570500122942986,-0.7199242163671489,0.1964427124134679,0.1964427124134679,-0.6790925674132892,0.20206268313049025,,0.5446991311739703,-0.13264789775496288,0.7206238514943648,3.8734517960813344,0.8791861710852028,-0.08878130054582177,sfer,,0.5897065817840612,3.8734517960813344,1080.9026382761942,0.7260233697390545,25.670294648370916,1080.9026382761942,vel,0.06160685589989254,kristal,0.12736873877327487,-0.4667844124635527,-1.9312483894923995,2.1214521086469293,0.6335753338712098,1.155761815582202,0.6335753338712098,-0.3625119702666219,,0.6520350761084717,0.2668222486161358,0.7198852045674188,-0.5341883972225276,2.1211810052060027,1.1492101411939692,-7.216032337744463,0.41700847180881534,-1.1710036322690411,0.7215749457557646,-1.3405722540496534,2.1214521086469293,-7.056705185534299,258.40702991233644
2885,0.965418836640256,0.03943566454531152,0.8790686284804381,0.8790686284804381,-0.5572176222654761,0.30347403883105484,0.7100443772454738,,,-0.43533610616972873,5.638761695793471,,-0.5305297655845105,corroyi,0.9346393648090245,0.3546291934681074,,1315.3101440003227,-1.2046904252403094,90.3571301930867,1315.3101440003227,kiv,-0.7089175000277755,kristal,-0.6567133547302083,-1.0052731531833632,1.06377745709369,,-1.0851810413049954,0.7185492255909053,-1.0851810413049954,0.020094658481048758,90.3571301930867,0.15912869882474445,0.31030792080887315,0.7080821341989778,-0.05087446161556712,1.3707721747163184,0.4553077595988935,-7.598788886267835,-0.42726087327245776,-1.3911523539220467,-0.24045572681202768,1.591691654516107,-1.0738270772798222,-6.7365314062208,583.6667290609734
2886,0.2528003526386525,0.8583870237467198,0.1388248860649749,0.1388248860649749,2.0243096232868525,0.2224975326872497,0.18970616761039566,0.333583749210136,-1.9044529395774126,0.10858967271683993,2.593251842906269,0.9425224550357894,-0.8619602481588706,,-2.8009398073034477,-0.9308424518388609,,1722.1988937243327,1.357831410367824,78.88712689899614,1722.1988937243327,tir,-0.34847394515060565,kristal,-1.3631740045928105,0.23396876912148878,2.5761175584038036,-1.666071774292389,-3.6018390529905036,-0.37165724531582534,,0.7446314398087752,78.88712689899614,0.6946119670379092,0.8372715888420315,0.9094026306898727,-2.306283205361556,-0.8432733421740514,-1.5981243518837476,-6.0026696227517435,0.7603196590508107,1.3606191581083003,0.46217266608194285,3.378826931733987,-1.666071774292389,-5.862164354084538,636.6137694742705
2887,0.26388907960174235,-0.14354251167320162,0.5726631764861642,0.5726631764861642,0.36622175692943815,0.6804935870243566,0.7287217309232743,0.5078249497326789,,0.12424874247135884,7.599387543334756,0.18553564259929756,0.7066548891721476,satik cyst,-0.09422396899533174,,7.599387543334756,619.8906914156111,,84.55184712434372,619.8906914156111,tir,0.9153585013258161,karbon,-0.6476395701571989,0.9912959259897629,1.1804807475126895,,0.23993133424892504,-1.077341592430582,0.23993133424892504,0.0832616058262841,84.55184712434372,0.07201508956291303,0.40221215233393626,0.41995462422732377,1.3618554564513892,,-0.8783186818290906,-5.46551620385465,0.020453879711804596,0.45393571563859864,-1.546917376027055,-1.782014278044863,2.9180320707563987,-8.1990783151273,545.0367816367645
2888,0.08515471815443065,-0.3828480833972119,0.5608338281117115,0.5608338281117115,0.45752908309435003,0.973368800869901,-0.6934589058787646,0.09519498313102848,-0.42865802332266584,-0.4561542955853322,2.591667730857267,0.8910951088619228,0.9990697046582598,black corru,,-1.5338465937412329,2.591667730857267,1363.6771910218033,1.193208002940603,62.14336345256386,1363.6771910218033,tir,-0.14558856268997827,kristal,2.1400665721903325,0.21009999326801113,0.5035814534239171,,-1.5038596740619585,-0.1008326323371301,-1.5038596740619585,-0.5950896158655504,62.14336345256386,0.45457654136772907,0.7029935780869553,0.9501370746802849,1.3859638719025615,0.4916990052748856,1.7444115694088766,3.7117810787817618,0.9194914349367255,1.7875378129708808,0.5976005762166136,,,1.2120562150326433,236.98269817118273
2889,0.15256595148259267,,0.0013312709481209106,0.0013312709481209106,0.1293680067038185,0.8252969113163974,-1.829681815208083,0.1419349272214372,0.3323511112626186,0.27493224808324374,4.495297830274275,,-0.9631648483397435,corro,0.2977727507663012,0.0359655545474144,4.495297830274275,1180.8365501940862,1.422393314997762,12.849556480794643,,kiv,-0.48959004018544766,karbon,-2.380739105523497,-0.5559828374865314,0.9389849025777232,0.2895868460625044,,-0.5462350508507098,0.5642854959341126,0.5884513982240572,12.849556480794643,0.6074853103512174,0.5048300602658325,0.6775656511296376,1.309730148696125,-0.7023966588874863,0.03757485933586561,-1.419568100143589,0.6477735931509372,-1.3106927680007576,-0.31469082878809246,-0.5926181056312942,0.2895868460625044,8.655000823891905,499.7379603914139
2890,0.53482383868545,0.6427156767398794,,0.6191296844722038,-0.542500902162365,0.3625687995640844,0.3617207773000827,,-0.768734238705977,-0.4030411941702214,8.453456964078526,0.06785778951771682,-0.5571553753278551,satik cyst,-0.3804903140843278,-0.13942382309794188,8.453456964078526,569.3845632426053,-0.06333263403243206,21.30021918472883,569.3845632426053,tir,-0.17504594797194514,kristal,1.6021903777957311,0.23626631847166424,-1.9806083750815133,0.36766399056823634,-1.0771122508476345,0.2920004684219944,-1.0771122508476345,1.3135805708180541,21.30021918472883,,0.8518439579993276,0.5307772030827502,-0.008285420569359584,,-1.9284267397870716,-0.2377478776299542,-0.4751141149174582,-0.1770752493469899,0.29282975158478664,0.6292085817760545,0.36766399056823634,8.60988870501436,362.8848959055675
2891,0.12745115845727428,1.0122237218537122,0.2583405694247075,0.2583405694247075,2.0605640867666106,0.4829590089291117,0.14880111172211893,0.07276163927787749,-0.3486708583387017,,10.484981161805647,0.5990418448466526,0.4061457132946369,corroyi,-0.8061114935226827,-0.43145870816907045,10.484981161805647,1631.9695228110727,-1.2884570414563383,10.07228130873784,1631.9695228110727,qou,-0.03052633235520359,kristal,,,-0.0034830829110788523,0.5190145481126153,-0.5877424744334564,0.62011269157595,-0.5877424744334564,0.4716649120337435,10.07228130873784,0.46930335701727266,0.7716419735489767,0.8874122374351898,0.34247229874063995,0.3899849145598249,-0.29357779568454656,5.47309677400802,-0.4011632858777274,,1.0301358328412615,0.023127833286368953,0.5190145481126153,1.3524884016680487,664.470771103514
2892,0.41605986479531165,-0.0978962682866198,0.602896339446407,0.602896339446407,-0.7049927703804725,0.3411026637218385,0.8582488374422566,0.9725759707060484,0.4708153178607229,,3.8969602059877184,,0.02813336311194615,corroyi,-0.04752023970195938,,,166.98046457759017,0.9869080458346351,40.49457807988615,166.98046457759017,vel,-1.670070313001123,kristal,0.464636571952249,0.8657621791022719,0.030507929758371563,0.13786030005678696,,-0.3733887359880377,1.0663842538356907,0.4461895118397861,40.49457807988615,0.15027956462931813,0.9066129944146003,0.8218413938586945,0.11286838575471958,-0.11190017744364256,-1.0467687064817388,-6.96202999457118,,-0.47772255315583134,-0.7744402049071738,-0.6254279829627762,0.13786030005678696,-7.658910690263173,405.86071997661094
2893,0.5297678825416459,-0.830072590367666,0.8106046545697839,0.8106046545697839,1.2574904891293328,0.821469525931766,-1.1353778582016123,0.8731700586655555,0.7637814240423464,0.434645862631397,4.300067517543468,0.9053177833714932,0.38188675839258174,,0.11839923139745749,0.14457642844215401,,1445.248515984287,0.24286882784954333,21.910606997737926,1445.248515984287,tir,-0.7602913945662786,silikon,,-0.8382461122409174,-1.2011290202872613,0.07784536261309227,1.1828114596325598,-0.014848096342360619,,-0.4828168391737667,21.910606997737926,0.5199399605991852,0.1259506232551142,0.03485570762531043,-0.26401700099980446,-0.07596108679289111,-0.9643088335262551,-3.113878473180161,0.3856783711225642,-0.6812509929325041,-0.8793495124554896,,0.07784536261309227,6.927216882488805,300.6027785267713
2894,0.9868216169994466,-1.0654161133818225,0.9284207109439263,0.9284207109439263,-0.7322987834674255,0.6999701101797614,0.26771053272283185,0.962798999051064,0.2836564889074331,0.05050702624597778,7.674431761818748,0.5399594318780562,-0.8752146852060143,corrutir,-1.8689922949300959,0.8056003683367585,7.674431761818748,557.8549528781385,0.14957324812537895,72.51591512998297,557.8549528781385,tir,0.8998798331271721,kristal,-1.5930572648312935,0.08695862626318614,-1.004075956831471,0.1329071555617124,0.8454298109019271,-0.10175142025453361,0.8454298109019271,0.1865691702171195,72.51591512998297,0.2018007288044127,0.2899348127193676,0.9867520113463506,,-0.6083735711014469,-0.4254948160104078,-5.113411479679884,0.8436432988718192,1.8177137175815223,-0.1527040020251709,-0.40103559147623363,0.1329071555617124,9.213234274994816,341.97300680973024
2895,0.808912949288616,-0.8424653449143185,0.6583833205842482,0.6583833205842482,-0.7778028998325223,0.8061272588616682,-2.2651092188993975,0.05968327624680703,-0.12760296874395208,1.0362283717519845,10.432474314335892,0.07179133067918064,-0.1534885478233292,corruskivi,-0.5406688021983956,0.4184151957522443,10.432474314335892,1394.6953281186622,-0.9258411077012184,39.74380916221707,1394.6953281186622,tir,-2.7457994456976538,silikon,1.3176223293096179,0.2993570581584605,0.08448895581177893,0.8237672596461434,0.23322650134481027,2.325591750535095,0.23322650134481027,,39.74380916221707,0.11687032396075547,0.7689613943730496,0.25456706015992625,-2.1328217064188704,-0.9526028971741927,-0.3521014990427897,3.212955032725783,0.046634032590101335,0.09031124753756635,1.6911732112803357,-0.42620587268602167,0.8237672596461434,,473.56662957983417
2896,0.5438448678872697,-0.5744994952360589,0.41683022486404486,0.41683022486404486,-1.0098795669041687,0.2436891376714263,0.1612623151396733,0.7077927310264263,-0.021478976850987343,-0.2591329938954418,1.4656848627375154,0.6866579446829169,0.54711428618963,corro,-0.45492591393447657,-0.36463409288112714,1.4656848627375154,1749.5048654275492,-0.1890707256650599,89.08513873591829,1749.5048654275492,jut,-1.12217000862082,kristal,1.8172032841140349,-0.7433359609401337,-0.45737817667942665,-0.041768017612998976,-0.22548364129593118,-1.2757205386360202,-0.22548364129593118,0.2766015198650931,89.08513873591829,0.8908090915994874,0.3985260644911053,,-1.466552539160758,0.5575343619982557,2.8055824736919965,-7.507399009672288,-0.3375721320820252,0.23177388113893785,0.15669335677674184,0.043853088300715555,-0.041768017612998976,-7.259668036193042,450.96926330066475
2897,0.578470923013724,0.6898494276585421,0.854916958559771,0.854916958559771,-0.4075655210431151,0.7069681799126557,0.9059720851484467,0.2037032916565763,-0.2718327640376447,0.8841429753796147,10.742425255217364,0.5082864397249243,-0.539910714910732,corroyi,-1.169668502955249,-0.4946549409759935,10.742425255217364,1068.1399693489268,,40.021909553881116,1068.1399693489268,vel,-0.022347950564689918,kristal,0.7664098178562226,-0.6593823354384302,0.32040352060970073,0.12710927026306024,-0.6069276647388279,0.03174527441196894,-0.6069276647388279,1.6939579396179882,40.021909553881116,0.7631898707194947,,0.1910524864594867,,-1.0260219696945314,1.056600947487738,-6.723190981882266,0.021331750110784475,-2.1436862289285394,1.438352999804556,0.21118310731630288,0.12710927026306024,,278.1308295244593
2898,0.3186223566076841,0.20812434102397293,0.67688728104702,0.67688728104702,0.8179815444538614,0.09077317107756366,0.1697477679706617,0.5857363368443026,1.014928178349927,-0.9039939897080514,1.1471363320208086,0.6841258988097509,-0.2966695688956295,sfer,0.20828044329744114,-0.8223049057393923,,1641.0531771939723,0.9824028503001786,26.40183659933768,1641.0531771939723,kiv,-1.178052790107268,ERROR,0.396366956467351,-0.7651811133430879,-0.9697913825994451,-0.07401751960871317,1.0146038614523842,-0.22803690625144188,1.0146038614523842,-1.222402281461132,26.40183659933768,0.6710593584821506,0.3639853273457967,0.24006148619128176,,-0.10606220804217453,-0.8228559015184324,4.680933204659146,0.9962963024461103,0.42501588501109155,-1.039220163990766,-1.1543229849104748,,3.856893739285933,504.9199003308578
2899,,-0.775260446698419,0.3264943276632516,0.3264943276632516,-0.28024832192665117,0.8207672211397983,0.38758340350224124,0.4891950662226294,1.2991745145693512,-0.26762567419608285,7.729641731118157,0.19712875164470212,0.47488113233935775,corro,-0.19423417954351363,-1.0347552759906078,7.729641731118157,648.156683367031,-1.6355612913434658,32.765502992164286,648.156683367031,kiv,-0.44683480072194054,silikon,,-1.353612592895318,-0.7593680046319069,-1.155741656082948,1.0454334281079438,-1.476548813266637,,1.546338832209564,32.765502992164286,0.15764766294782695,0.6927151426942982,0.05502423557133329,-1.026808240863981,0.43150515317964583,0.7573896772692684,-2.9841429342137062,-0.4119397640404265,-0.6895280416790119,-0.7331405289326888,-0.7204686003450035,-1.155741656082948,8.360956895624609,340.0065651092268
2900,0.9554695627541687,0.9220318549160691,0.8794091805167161,0.8794091805167161,,0.003490368583397796,0.114893197367735,0.2251444460453862,-0.461286583601848,0.27218169425012073,5.70968246981146,0.8880595066626936,-0.4625108647918088,corroyi,-0.7932984501247548,-0.9220405570510101,5.70968246981146,680.4805086747708,-0.4347080960079579,33.6125019730982,680.4805086747708,vel,-1.572563719569234,silikon,-0.6257361994142051,0.4322882086335594,-1.182059690990112,0.7592479235499929,-0.9373304995027392,0.46652976784889116,-0.9373304995027392,0.31102391084573433,33.6125019730982,0.4235473416747507,0.5181159439385008,,2.1860889285492098,,0.2072562318019896,-6.072633002234225,0.04074975980348658,0.06314389175678518,-0.700190316516467,,,-7.450599780453768,537.8813092667118
2901,0.3886523543588336,0.994736349904839,0.9984643731044147,0.9984643731044147,-2.1136434143849523,0.6911786265920301,1.3404391359650913,0.06693015859208862,0.5890594762106486,-0.05718729654559656,1.0171264862621234,0.708882984962662,0.8624193411486908,corroyi,0.008561647124447654,-2.376461262165997,1.0171264862621234,1702.42819420545,-1.4131478129152448,32.97186525492465,1702.42819420545,tir,0.5409698722660436,karbon,1.3195588015602135,0.31729406989915127,0.4147108160093228,,-0.29532230244753654,1.6584438396546395,-0.29532230244753654,-1.0097376689814812,32.97186525492465,0.7406053585061477,0.8751852276859996,0.6703981136047997,1.0947707010290177,0.6898375278256109,-0.7281768467966099,2.7019055217397487,0.5932177227939163,2.3493305618609073,0.5857585601622237,,0.2673410602913233,1.4140751118357922,513.6577714663031
2902,0.42663411265639584,0.30044322452507555,0.10634427188560258,0.10634427188560258,-1.2423598777571674,0.9926350078811623,0.4488246483345137,0.2701137773948006,,0.45669821437628244,9.395818483531547,0.9459406511158516,-0.9044559714649519,,2.65221004561043,-0.7479380731073673,9.395818483531547,1377.0351477956126,1.2089345587594733,2.7212916563354783,1377.0351477956126,qou,-1.4547478290352722,kristal,0.38585925319075587,-0.030695129338191254,-0.596482329956668,0.07097412136572634,-0.9347604482028042,0.5321192274225222,-0.9347604482028042,-0.9517393785083922,,0.8063610515849563,0.9084196554710002,0.37836360065867125,-0.7395729851047255,-0.7182181615876934,0.6633999362213387,,0.6002300393389556,0.45627689396738336,,0.395222924871774,0.07097412136572634,-7.495848955740016,641.8939888058702
2903,0.5840600550035706,-0.34871559888255066,0.34045424491986054,0.34045424491986054,0.2559517293334977,0.19104295953770567,1.8008778718395682,0.8230797766891808,1.262524598408309,-0.5417028906892218,5.853802920843679,0.4096976439518871,-0.2031854937139771,sfer,0.22944372735741175,-1.3613540056859366,5.853802920843679,1121.1657262075478,-0.5165942419207376,64.15719177989068,1121.1657262075478,tir,0.5139522145937597,karbon,-0.24337146235396512,0.03374640732846196,-1.319558863758495,1.2922525880942868,1.4331899856549328,1.4323232467200386,,-0.5980388887267193,64.15719177989068,0.3644953305069648,0.8963028842975556,0.7260588096579191,-0.26846848493656594,1.186759049121715,0.891583963205568,3.569048576013347,-0.5027192830708207,0.08859902932561614,0.4256454516174763,-2.4332691677038163,1.2922525880942868,2.5823126081513097,597.2529282162518
2904,0.8079274068335853,-0.5289430730685831,0.42709707318072376,0.42709707318072376,-0.5848919376052686,0.846344047843331,0.1758498235559716,0.35408773860172316,-0.30089142297071236,0.030369862152189862,1.261125421990358,0.4404357210113199,0.5558478867177767,corruskivi,-1.3460986149655887,0.4127159901557701,1.261125421990358,847.2686190732298,-1.277700603289639,89.69867225389521,847.2686190732298,jut,1.7402167246163407,kristal,-1.4528023533189005,0.20269959673182406,1.0251052406816885,0.3724955035605765,-0.12864020371452956,,-0.12864020371452956,1.4717653695059918,,0.5040246427343511,0.13989280281992134,0.9889313632526711,-0.29166277661294865,0.31404801688078415,,6.331529244625766,-0.24782352766497773,1.1015205302946665,0.21037165111249287,0.09731112961942853,0.3724955035605765,0.7762317572726278,523.8293364938706
2905,0.26364431327831417,-1.0402048650479627,0.74408044410506,0.74408044410506,-0.8091993356952668,0.5237963733722786,-0.7474426691355701,0.4782730526480582,-0.3224297756729648,0.3894286194612152,10.658244244416323,0.7483002783863982,0.3615139964107137,,-0.6898920560176784,0.23824582257669513,10.658244244416323,820.6893720420287,-0.3611116932869676,57.24732279387089,820.6893720420287,kiv,1.0399111640475827,kristal,-0.46089352457890836,,-1.2341919376862696,-0.8084595134912858,-0.5396846837126683,0.3672497308152677,-0.5396846837126683,-0.5412451392918616,57.24732279387089,0.7211743918351341,0.809181103446606,0.051922682320867164,,-0.0009585004264709013,1.700692809745642,3.7165597826044374,0.11910540724091204,-1.7145072911634696,-0.7229478500529275,0.9593107142219418,-0.8084595134912858,0.939166839682265,353.366355818663
2906,0.6407688040336752,-0.2659353574421714,0.987928337630019,0.987928337630019,-0.0108403397252406,0.35593240023514916,0.9540340387228873,0.9016979170021159,0.9055230527046814,0.08818596535791787,10.293140380193211,0.20249995694609702,0.6317416895076731,satik cyst,0.5921431164312616,-1.5709190861791245,10.293140380193211,471.832457268021,0.14113304888329947,18.297174914073654,471.832457268021,qou,0.1302662136930342,silikon,,-0.9767104879171837,-1.3742933836941387,-0.8810646364685628,0.2800791869944559,0.40896749888331385,0.2800791869944559,1.0313482697474974,18.297174914073654,0.7924749650959384,0.35599126178717255,0.9835648211980492,-0.4275990514331295,0.25718041018807863,-1.1690236892193677,-2.032613476069357,-0.12207150340851679,-0.1621528273043605,-1.6538143773217335,,-0.8810646364685628,9.92162907425934,500.72071041358566
2907,0.8640121395094581,0.47207769013080914,0.6084935415947705,,-0.9440790542461837,0.28815819285928534,1.044277432505526,0.7082492721973362,0.914095767463613,1.126236374212492,9.984900292085559,0.6024908851014125,0.24498084563746625,corro,0.1901385086511869,-1.5539546626318854,9.984900292085559,1537.9526017556502,0.02902662127320306,24.41417870997996,1537.9526017556502,vel,,,-0.3096101125071541,-0.6988344802349925,0.3416758046607564,0.3654653163961069,0.6091363496214965,-0.07271959844884197,0.6091363496214965,-0.9444596837425832,24.41417870997996,0.18262001157870333,,0.14382304861500628,-1.6117279827250346,1.1442607670257887,2.2683806313034487,-3.0899387136092002,0.13663444555134258,-0.16570929474008034,-1.8339099927980878,-1.3722333471527104,0.3654653163961069,9.010805279625119,638.1930723006807
2908,0.8315864670042281,-0.2287690140127906,0.5078772158556225,0.5078772158556225,0.6665623547644611,0.5451433877979136,1.1846165489834937,0.2502143950713559,-0.8384811723046457,0.4115845814366389,7.486897845498887,0.24756869993164632,,sfer,-1.1029108791801001,-2.338695419264017,7.486897845498887,491.7059481637949,0.31073088338304117,,491.7059481637949,vel,-0.33198679577983764,kristal,0.9216831574273484,-0.8786404686192117,,0.7073913136312744,-2.205428609338977,-1.746705674184988,-2.205428609338977,-0.8038691695930398,85.37630041248534,0.8832315594813123,0.33148775349629134,0.028370219052147427,2.847894090137142,1.8573677627890164,-0.28524256981582174,5.981344661468494,0.23456110499770053,-0.22099724085841874,-0.7481563479192672,0.40212600271626797,0.7073913136312744,0.7696946258706874,230.18701992112815
2909,0.26832247322590497,-2.1490906174535347,,0.5810026518210134,-0.7538381417821516,0.19529986415739597,1.5972761540123275,0.2746794888630766,-0.43537231251596176,0.17765036768013248,7.617091124037671,0.2565730133716999,-1.0480026826191338,black corru,-0.31258973808818935,-0.3430465710181989,7.617091124037671,1006.8871592036055,0.12981143794474645,21.483371780354954,1006.8871592036055,,0.16005186826242165,kristal,-1.3183511051482841,-0.19933850139521786,-0.8941249287733758,0.2293731031866189,-0.7384094855403411,-1.8124161551603097,-0.7384094855403411,-2.0683161850293144,21.483371780354954,0.6338658257617588,0.1463448844578048,0.5575807121462857,-0.10570462398393703,-0.7416840117725386,-0.3010699391052693,5.6625204137620155,0.5880393235081902,,0.6543201622062452,0.33333782764652103,0.2293731031866189,2.310534683088531,578.5790670094746
2910,0.9254134372925321,2.1155781010997883,0.23232166518671626,0.23232166518671626,1.4926645829985414,0.7683174909941318,-1.9092738702262324,0.6914724249577273,0.24752397591859265,0.27727066687213076,1.9371048004275273,,-0.9278468737813332,corruskivi,0.0033396965923178997,,,1708.0896951351133,-0.7078794671461828,72.9964581420454,1708.0896951351133,kiv,0.435247622149117,,0.8690960763616978,0.26472788721603757,-1.2046348326692535,-0.6182857866343823,0.165801776024525,0.3508723957716502,0.165801776024525,0.3164095386461655,72.9964581420454,0.4472937117298502,0.3739740933968698,0.5298736987514415,-0.9337332066235273,-0.7984190940967779,0.7856217036114577,3.6142815598827616,0.6343998775628302,0.7556724404867,-1.2843279852333627,0.150477473300964,-0.6182857866343823,1.635838993845735,174.0900784183029
2911,0.7069953242479542,-0.06342945032651502,0.000898158677824612,0.000898158677824612,-0.14017792982534394,0.8440666548057695,-0.09326066554176463,0.37411348320184856,0.48827954291938946,0.5026998486490774,3.745032598711555,0.30481319453190936,0.5591436582108527,satik cyst,-1.2616943073774014,-1.468567649088965,,1531.1280208856167,0.21196492995407518,45.83170042956945,1531.1280208856167,tir,0.06959305397790212,karbon,1.1722749596080682,-1.1389503705718467,0.6297403773700654,0.040101646852920836,-0.036031453792708834,-0.8363753058611675,-0.036031453792708834,-0.8252944042559198,45.83170042956945,0.4864382535741163,0.8907913175083103,0.5770121986104573,2.334132988322462,0.6696760308047455,1.586899657033091,-6.45038751955057,0.26267031990022754,-1.4459676181889811,-2.4604358220962053,-0.6415688749392624,0.040101646852920836,-7.6844883082118685,623.3354640402001
2912,0.3015257115014742,-0.6859265186877876,0.17585671240430734,0.17585671240430734,0.1675701058009903,0.27390003758424475,-0.5395912207371316,0.06532914632600528,,-0.5312594517475164,9.83504420630553,0.24924182726950317,0.3640315440795541,black corru,1.262988690224201,0.2522633761952955,9.83504420630553,1581.130141169764,-0.3952575476230571,96.74441481083475,1581.130141169764,jut,0.17796047137656942,,1.1622595975056669,-1.3787639511998784,-1.1817615400026413,0.027734503352304374,-0.5835649264011372,-1.4940193434859117,-0.5835649264011372,-0.964042634518245,96.74441481083475,0.3694404988283586,0.06726256261614216,0.30774664746419744,-0.09526233291604438,0.6953713348892243,,-6.828303789635217,-0.41825955201272935,1.1592971401539822,0.3754558576272528,0.57376063371803,0.027734503352304374,-7.605107306296597,572.6224332545162
2913,0.5758318627200202,0.5335694709450968,0.044575902461023054,0.044575902461023054,0.1865416931702121,0.7248439516923306,0.07340013247375586,0.5319887226691828,-0.16079295774203056,0.010337984243825912,4.682868524254371,0.8727925175499885,-1.0901621512772708,sfer,-0.3312109357374608,1.0934453018717967,4.682868524254371,450.26908897514363,-0.6966654199312828,21.037710890709217,450.26908897514363,kiv,-0.8918981180397697,kristal,1.3798477183550306,,-1.7118758869595703,,0.8397785397504309,-0.8135202907797869,,0.4471530008587619,21.037710890709217,0.4391802033395362,0.5433007444515111,0.15639192256082568,0.4410287145308413,-0.6909988151957471,,6.745854510393638,0.618366751417975,1.3239777069812932,-1.3420047109359414,-1.268169523948721,2.087125004784027,2.3560518065362968,686.4562608552094
2914,,0.691342078359224,,0.7261848497995949,0.8080577982811451,0.6710914947802079,,0.6737358211316155,0.10027235746058286,,4.094977292976343,0.023250903630012587,0.59773319420117,corrutir vel,-1.0090761926495138,0.000964866656265384,4.094977292976343,1458.3733125983358,0.38535439492648504,7.341708760435783,1458.3733125983358,jut,-1.1648041052615654,silikon,0.36728731340134063,,0.8704409243469913,-0.43663933779676,,1.966220320236201,0.03567221717548685,2.408890731024548,7.341708760435783,0.9971641046839674,0.084240347587769,0.6323630672880147,0.8159380055207837,0.332648609012029,1.0859821161750323,4.830892661689024,,,-0.535963445114048,0.1945820852466009,-0.43663933779676,2.1373637495520246,489.14146821535775
2915,0.9179966007594716,0.9550372321000463,0.42775021193431095,0.42775021193431095,-1.311098568819884,0.006881679038877708,2.0060029244784423,0.8432829172556835,-1.3629432223907965,,,0.3711132634900728,-0.317200399172446,corroyi,,,4.81936882650754,1745.4243570829217,-0.07890561136235223,14.209854344521023,1745.4243570829217,jut,-1.006168850670506,kristal,-0.03743745201928854,1.3278973472314006,2.252313404496627,0.0026228766668777714,-2.081501616100166,-0.7536798612698261,-2.081501616100166,0.09609871721210979,14.209854344521023,0.22031197676743852,0.15717474057625436,,-0.6276260431030756,1.8821160632333978,-0.6447730983658415,-1.8842771589503933,0.22034274687332944,0.80600312448861,-1.068813643477504,1.577873572364408,0.0026228766668777714,7.759088013282491,
2916,0.23164984878422,-0.03859579536111425,,0.6959521368206579,1.213479069274621,0.1463126034452371,,0.7893021118433146,-0.5234962107297011,0.28582999864015857,3.3883793896665306,,-0.536399280667911,corro,0.8807359817228964,-0.2211806170878795,3.3883793896665306,1489.5134546758984,-0.07340951633792572,62.89053003313968,1489.5134546758984,jut,0.18595883835724866,kristal,-0.13240354094176635,1.3192025021238694,0.2670011703988291,0.4008877176577528,-0.7601487857738747,-1.7147603354517857,-0.7601487857738747,0.8367979187947489,62.89053003313968,0.12148610789185599,0.3769229765342682,0.510183528717865,-1.0304206941735143,1.8725910456764285,0.42503357003502723,-8.144438362232195,-0.02788822574660659,1.1632530300059125,-0.20063692981370962,0.3173557681656966,0.4008877176577528,-7.669096504059449,649.4835513328158
2917,,-0.2290326855276547,0.32127055500572066,0.32127055500572066,1.1429445006491648,0.17177690664036083,0.20422170614924423,0.3420331260795394,-1.7325856910966726,0.6109166862398969,9.020694380149383,0.9400081687287386,-0.574979832833672,corruskivi,,1.8295592798206424,9.020694380149383,812.4929724632973,0.017665827185737448,14.926979195707856,812.4929724632973,vel,-0.6591588234309931,silikon,,0.36714219093561684,1.1139512961984874,-2.0222962606745805,-2.047899433867733,-0.8887947678542975,,,14.926979195707856,0.795443646450351,0.28252769219536134,,0.023026776793865472,-0.9410888323641989,-1.4713271886131545,-6.44105438498337,0.6103412312465617,-0.9458696172095115,1.3254362358413432,3.5155616004926165,-2.0222962606745805,-5.058607896940752,332.2274592055252
2918,0.5637737735509698,0.49323837344509935,0.4806845363474286,0.4806845363474286,-0.9681876712579278,0.23347514048902895,1.1156175051782653,0.6554290951065636,-0.4185788016064898,-0.40124413279675725,,0.14349008867816393,,corroyi,,-1.9410265598982244,3.984630367454768,246.447056889047,0.20774525128747948,29.7419124229099,246.447056889047,jut,-1.80522007221734,kristal,-0.11327390595048087,0.11255566717165615,-0.19216490988577078,0.8878351392307295,-1.3601307245418504,-0.3122221395527313,-1.3601307245418504,-1.9065995458364409,29.7419124229099,0.5600694520865486,,0.8825776091089897,-1.7425300793703973,-0.5692531307718848,-0.0832410448154558,-3.3910161220381694,0.9310457477395895,-0.3592314884792306,0.3468707394650918,-0.2037920600530571,0.8878351392307295,8.423070508955949,227.40628470539193
